gene,neglogpval
OTAU005369-RA,5.9896715050113
OTAU014656-RA,5.99050408705786
OTAU003091-RA,5.98223680937431
OTAU008906-RA,5.98095844080344
OTAU016732-RA,5.97165958489978
OTAU009920-RA,5.96587290247706
OTAU012930-RA,5.96347194323871
OTAU013116-RA,5.96488639987196
OTAU015835-RA,5.95525865890349
OTAU004380-RA,5.94811341890149
OTAU006018-RA,5.94504418065283
OTAU007192-RA,5.94689690813289
OTAU000791-RA,5.94020008055656
OTAU014154-RA,5.93981054453794
OTAU016190-RA,5.93632506697823
OTAU015651-RA,5.93354825855148
OTAU001519-RA,5.91594227993083
OTAU006370-RA,5.91724285771925
OTAU009445-RA,5.91921542538896
OTAU011020-RA,5.91716059621564
OTAU012641-RA,5.92005174566955
OTAU016306-RA,5.9203126451334
OTAU004756-RA,5.90875370297948
OTAU013604-RA,5.90700007803344
OTAU000971-RA,5.89944724658515
OTAU012216-RA,5.89970356335351
OTAU014050-RA,5.89567046361126
OTAU009882-RA,5.89186125637176
OTAU009480-RA,5.88460163483251
OTAU004020-RA,5.88204981294787
OTAU007456-RA,5.87774667030564
OTAU000410-RA,5.86817504337714
OTAU007850-RA,5.87143195619875
OTAU010330-RA,5.87386834188251
OTAU013298-RA,5.87067733735407
OTAU017258-RA,5.86972406043421
OTAU013670-RA,5.86092206249758
OTAU013939-RA,5.86372760676547
OTAU014785-RA,5.86209152856722
OTAU005015-RA,5.85560783416513
OTAU006391-RA,5.85569953348502
OTAU013958-RA,5.85618639398683
OTAU005655-RA,5.84794041911886
OTAU009133-RA,5.84915418368433
OTAU000272-RA,5.84320493210693
OTAU014326-RA,5.84384504305499
OTAU016203-RA,5.84207761227791
OTAU000131-RA,5.83851067458166
OTAU001934-RA,5.83517010254813
OTAU002209-RA,5.83011825744392
OTAU000235-RA,5.81548114000181
OTAU000446-RA,5.82216783941256
OTAU006683-RA,5.81787264927006
OTAU009036-RA,5.8169652848984
OTAU009993-RA,5.81530932877357
OTAU006715-RA,5.81344015744846
OTAU007085-RA,5.81106498791729
OTAU013328-RA,5.80595154021034
OTAU016151-RA,5.80340908545062
OTAU003127-RA,5.79574914696755
OTAU002546-RA,5.7939990579917
OTAU001108-RA,5.78789016449466
OTAU004774-RA,5.7882576086291
OTAU016030-RA,5.78877503175918
OTAU006007-RA,5.77356780375458
OTAU013099-RA,5.7746391973325
OTAU015240-RA,5.77274883018148
OTAU003424-RA,5.76381824520265
OTAU008543-RA,5.76087687686005
OTAU009204-RA,5.76488189970631
OTAU009675-RA,5.76631325725258
OTAU011027-RA,5.76188751588599
OTAU016898-RA,5.75127557428055
OTAU000576-RA,5.7485944768289
OTAU001939-RA,5.73910976679606
OTAU011749-RA,5.73893627725034
OTAU013169-RA,5.7393781620016
OTAU004994-RA,5.73525465612354
